age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,capital,workclass.missing,native-country.missing
54,Private,8,Divorced,Transport-moving,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
46,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
29,Private,8,Never-married,Craft-repair,Unmarried,White,Female,42,United-States,<=50K,0,0,0
28,Private,8,Never-married,Other-service,Unmarried,White,Female,40,United-States,<=50K,0,0,0
41,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
44,Self-emp-not-inc,12,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
42,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
44,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
33,Private,12,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
45,Local-gov,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
90,?,9,Never-married,?,Own-child,Asian-Pac-Islander,Male,10,South,<=50K,0,1,0
49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
48,Self-emp-not-inc,7,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,40,South,<=50K,0,0,0
60,?,8,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,0,1,0
23,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,20,United-States,<=50K,0,0,0
40,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0,0,0
30,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
27,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,0,0,0
42,Private,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,Puerto-Rico,<=50K,0,0,0
48,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0,0,0
46,Private,3,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
38,Federal-gov,8,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,>50K,0,0,0
43,Private,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,84,United-States,<=50K,0,0,0
45,Private,9,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,0,0,0
42,Private,8,Separated,Transport-moving,Other-relative,Black,Male,40,United-States,<=50K,0,0,0
33,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,<=50K,0,0,0
28,Private,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,65,?,<=50K,0,0,1
31,Local-gov,12,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,<=50K,0,0,0
54,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
34,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,Puerto-Rico,>50K,0,0,0
21,Private,6,Never-married,Prof-specialty,Not-in-family,White,Female,24,United-States,<=50K,0,0,0
30,Local-gov,8,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0,0,0
58,Self-emp-not-inc,8,Widowed,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
51,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
43,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0,0,0
23,Private,10,Never-married,Adm-clerical,Other-relative,White,Female,36,United-States,<=50K,0,0,0
33,State-gov,8,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
20,Private,8,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
31,Private,12,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,60,United-States,<=50K,0,0,0
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0,0,0
30,Private,12,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
24,Private,8,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0,0,0
23,State-gov,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0,0,0
46,Private,15,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
42,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
41,Self-emp-inc,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,Taiwan,>50K,0,0,0
34,State-gov,8,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0,0,0
37,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
23,?,11,Never-married,?,Own-child,Asian-Pac-Islander,Male,16,Philippines,<=50K,0,1,0
20,Private,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0,0,0
34,Private,12,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
35,Private,12,Never-married,Sales,Unmarried,White,Female,40,United-States,>50K,0,0,0
32,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
23,State-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
33,Private,8,Separated,Adm-clerical,Not-in-family,Other,Male,37,United-States,<=50K,0,0,0
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
41,Private,8,Separated,Other-service,Unmarried,White,Female,40,Mexico,<=50K,0,0,0
36,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
17,Private,6,Never-married,Other-service,Own-child,Black,Male,20,United-States,<=50K,0,0,0
21,Private,9,Married-civ-spouse,Other-service,Other-relative,White,Female,30,United-States,<=50K,0,0,0
37,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,-2415,0,0
38,Private,9,Divorced,Craft-repair,Own-child,White,Male,58,Poland,<=50K,0,0,0
35,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,38,Mexico,<=50K,0,0,0
19,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Own-child,White,Male,55,United-States,<=50K,-2129,0,0
22,?,9,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0,1,0
61,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,63,United-States,>50K,0,0,0
47,Private,8,Never-married,Exec-managerial,Own-child,White,Male,41,United-States,<=50K,0,0,0
39,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
52,?,7,Married-civ-spouse,?,Wife,Black,Female,40,United-States,>50K,0,1,0
31,Private,8,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
40,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
39,Private,7,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,45,?,<=50K,0,0,1
40,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0,0,0
34,Self-emp-not-inc,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
39,Private,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
63,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
56,Private,12,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
47,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,Germany,<=50K,0,0,0
23,Private,8,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,0,0,0
59,Private,8,Never-married,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K,-625,0,0
24,State-gov,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,20,India,<=50K,0,0,0
34,?,13,Never-married,?,Not-in-family,White,Male,30,United-States,<=50K,4650,1,0
36,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
71,Private,4,Divorced,Priv-house-serv,Not-in-family,Black,Female,6,United-States,<=50K,0,0,0
24,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
23,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
21,Private,9,Never-married,Sales,Other-relative,White,Female,40,Poland,<=50K,0,0,0
34,Private,8,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,0,0
60,Self-emp-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,>50K,-2415,0,0
40,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
33,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,55,United-States,>50K,0,0,0
23,Private,9,Never-married,Adm-clerical,Own-child,White,Female,24,United-States,<=50K,0,0,0
25,?,8,Married-spouse-absent,?,Not-in-family,White,Male,40,United-States,<=50K,0,1,0
40,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0,0,0
30,Private,8,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
33,Private,8,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,3325,0,0
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,6,United-States,<=50K,0,0,0
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0,0,0
35,Private,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,0,0
25,Self-emp-not-inc,12,Never-married,Prof-specialty,Own-child,White,Male,30,United-States,<=50K,0,0,0
21,Private,8,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
34,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K,3325,0,0
57,Private,8,Divorced,Transport-moving,Not-in-family,White,Male,48,United-States,<=50K,0,0,0
42,Private,8,Separated,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0,0,0
54,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,>50K,-1977,0,0
25,Private,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,96,Mexico,<=50K,0,0,0
53,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Sales,Husband,White,Male,46,United-States,>50K,-1887,0,0
52,Local-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0,0,0
29,Private,10,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,30,?,<=50K,0,0,1
31,Private,9,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
18,Private,5,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
35,Private,8,Never-married,Other-service,Own-child,Black,Female,35,Jamaica,<=50K,0,0,0
19,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
54,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0,0,0
24,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
18,?,8,Never-married,?,Other-relative,White,Male,40,United-States,<=50K,0,1,0
21,Private,9,Never-married,Prof-specialty,Own-child,Black,Female,40,United-States,<=50K,0,0,0
27,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,48,United-States,<=50K,0,0,0
29,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
38,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,<=50K,0,0,0
34,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,30,United-States,<=50K,4416,0,0
53,Private,12,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40,Philippines,<=50K,0,0,0
25,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0,0,0
27,Private,8,Never-married,Adm-clerical,Unmarried,Other,Female,40,United-States,<=50K,0,0,0
55,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,<=50K,0,0,0
36,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
33,Private,12,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,40,?,<=50K,0,0,1
43,Private,8,Widowed,Machine-op-inspct,Unmarried,White,Female,60,United-States,<=50K,0,0,0
17,Private,5,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0,0,0
23,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
49,Self-emp-inc,9,Divorced,Sales,Not-in-family,White,Male,25,United-States,<=50K,0,0,0
23,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
48,Private,8,Widowed,Machine-op-inspct,Not-in-family,White,Female,10,United-States,<=50K,0,0,0
56,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,>50K,-1902,0,0
38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K,0,0,0
55,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
44,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
72,?,8,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,1,United-States,<=50K,0,1,0
24,Private,12,Never-married,Sales,Other-relative,White,Male,40,United-States,<=50K,0,0,0
26,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,52,United-States,<=50K,0,0,0
24,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
33,State-gov,8,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0,0,0
33,Private,8,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
20,Private,0,Never-married,Other-service,Own-child,White,Male,32,United-States,<=50K,0,0,0
23,Private,12,Never-married,Tech-support,Not-in-family,Black,Female,45,United-States,<=50K,0,0,0
35,Private,12,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K,4650,0,0
24,Federal-gov,12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,2174,0,0
59,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,56,United-States,<=50K,0,0,0
49,Private,8,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
34,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,<=50K,0,0,0
50,State-gov,8,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
51,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
27,Self-emp-inc,8,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0,0,0
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,37,United-States,<=50K,0,0,0
26,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Columbia,<=50K,0,0,0
73,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,United-States,<=50K,0,0,0
50,Private,12,Separated,Sales,Not-in-family,White,Male,40,United-States,>50K,0,0,0
48,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,0,0
37,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
21,Private,8,Never-married,Sales,Own-child,White,Female,30,United-States,<=50K,0,0,0
60,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,0,0,0
63,Self-emp-not-inc,5,Divorced,Craft-repair,Not-in-family,White,Male,20,United-States,<=50K,0,0,0
55,Private,12,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,0,0,0
49,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
45,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,2829,0,0
53,Private,11,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
41,Private,8,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
47,Private,8,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0,0,0
30,Private,8,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,40,?,<=50K,0,0,1
18,Local-gov,7,Never-married,Prof-specialty,Own-child,White,Male,30,United-States,<=50K,0,0,0
21,Private,9,Never-married,Sales,Own-child,Black,Female,20,United-States,<=50K,0,0,0
44,Private,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,>50K,0,0,0
32,Private,8,Divorced,Other-service,Not-in-family,Black,Female,16,United-States,<=50K,0,0,0
39,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,-1974,0,0
47,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0,0,0
47,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
50,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
31,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
43,Private,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,50,United-States,<=50K,0,0,0
84,Private,8,Widowed,Other-service,Not-in-family,White,Female,13,United-States,<=50K,0,0,0
32,Private,12,Separated,Prof-specialty,Unmarried,White,Female,32,United-States,<=50K,0,0,0
47,Private,8,Never-married,Transport-moving,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
40,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
49,Local-gov,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
41,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0,0,0
41,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,0,0,0
28,Local-gov,8,Never-married,Protective-serv,Other-relative,Black,Male,40,United-States,<=50K,-1876,0,0
27,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,-1485,0,0
41,Private,14,Divorced,Prof-specialty,Unmarried,White,Female,38,United-States,<=50K,0,0,0
48,Self-emp-not-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,>50K,0,0,0
19,Private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,0,0,0
29,Private,9,Never-married,Other-service,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
20,Private,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,48,United-States,<=50K,0,0,0
35,Private,15,Married-civ-spouse,Tech-support,Wife,White,Female,20,?,<=50K,0,0,1
45,Private,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0,0,0
40,Federal-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
41,Private,8,Married-civ-spouse,Sales,Wife,White,Female,20,United-States,<=50K,0,0,0
